id,substation_id,name,longitude,latitude,string,order,distance,subassembly,upstream_cable
DJM_G6,DOW_OSS,DJM_G6,1.444267,53.259417000000006,6.0,5.0,0.90172834,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DHG_H1,DOW_OSS,DHG_H1,1.3965670000000001,53.276633,7.0,0.0,1.90194903,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DHH_H2,DOW_OSS,DHH_H2,1.407767,53.271432999999995,7.0,1.0,1.03233088,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DHJ_H3,DOW_OSS,DHJ_H3,1.41895,53.26625,7.0,2.0,1.0302480999999999,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DHK_H4,DOW_OSS,DHK_H4,1.43015,53.26105,7.0,3.0,1.03248051,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DFK_H5,DOW_OSS,DFK_H5,1.429317,53.2497,7.0,4.0,1.36759534,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DHM_H6,DOW_OSS,DHM_H6,1.443717,53.25205,7.0,5.0,1.08591489,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DDG_J1,DOW_OSS,DDG_J1,1.3928,53.2533,9.0,0.0,0.74586909,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DDH_J2,DOW_OSS,DDH_J2,1.403967,53.24811700000001,9.0,1.0,1.03546985,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DCJ_J3,DOW_OSS,DCJ_J3,1.413567,53.231017,9.0,2.0,2.96795125,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DAL_J4,DOW_OSS,DAL_J4,1.4172,53.216832999999994,9.0,3.0,1.03078561,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DAM_J5,DOW_OSS,DAM_J5,1.42695,53.212317000000006,9.0,4.0,1.43500462,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DDF_K1,DOW_OSS,DDF_K1,1.381633,53.258467,10.0,0.0,1.70517585,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DCF_K2,DOW_OSS,DCF_K2,1.380017,53.2466,10.0,1.0,1.02962213,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DCG_K3,DOW_OSS,DCG_K3,1.3912,53.241417000000006,10.0,2.0,2.14851227,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DCH_K4,DOW_OSS,DCH_K4,1.402383,53.236217,10.0,3.0,1.71693866,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DAK_K5,DOW_OSS,DAK_K5,1.407467,53.221367,10.0,4.0,0.9038348,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
