run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
5,5,2017,28407000.0,300000.0,52226531.79336026,0,1410462.8,82343994.59336026
5,5,2018,28407000.0,300000.0,64074155.00741042,0,1798456.0,94579611.00741042
5,5,2019,28407000.0,300000.0,35210204.46499201,0,1277302.3,65194506.764992006
5,5,2020,28484827.39726027,300000.0,61225725.17725861,0,2304682.2,92315234.77451888
6,6,2000,28484827.39726027,300000.0,39266972.17101049,0,1039071.7999999999,69090871.36827075
6,6,2001,28407000.0,300000.0,36143932.70788585,0,1418187.0,66269119.70788585
6,6,2002,28407000.0,300000.0,36281863.97155378,0,1112668.8,66101532.77155378
6,6,2003,28407000.0,300000.0,6135663.73928861,0,725758.4,35568422.13928861
6,6,2004,28484827.39726027,300000.0,27482879.576764245,0,1047148.9,57314855.87402452
6,6,2005,28407000.0,300000.0,41360093.38464201,0,1633644.0,71700737.384642
6,6,2006,28407000.0,300000.0,54972847.5684802,0,1642736.6,85322584.1684802
6,6,2007,28407000.0,300000.0,39289434.264604546,0,1248349.8,69244784.06460455
6,6,2008,28484827.39726027,300000.0,44780522.93476414,0,1527818.9,75093169.23202442
6,6,2009,28407000.0,300000.0,29878280.793176748,0,951938.0,59537218.79317675
6,6,2010,28407000.0,300000.0,44632242.00741411,0,1789785.3,75129027.30741411
6,6,2011,28407000.0,300000.0,19925050.14186046,0,874475.4,49506525.54186046
6,6,2012,28484827.39726027,300000.0,58699909.83720407,0,2001832.5,89486569.73446435
6,6,2013,28407000.0,300000.0,30874489.6430631,0,977837.1000000001,60559326.7430631
6,6,2014,28407000.0,300000.0,41491522.51880236,0,1662678.0,71861200.51880236
6,6,2015,28407000.0,300000.0,48947028.335452996,0,1924673.0,79578701.335453
6,6,2016,28484827.39726027,300000.0,45815074.51348092,0,1008323.6,75608225.51074119
6,6,2017,28407000.0,300000.0,37901251.38097906,0,1065830.4000000001,67674081.78097907
6,6,2018,28407000.0,300000.0,23237365.377967052,0,864891.0,52809256.37796705
6,6,2019,28407000.0,300000.0,59889061.04020589,0,1335466.7000000002,89931527.74020588
6,6,2020,28484827.39726027,300000.0,22436581.332569636,0,1211494.4,52432903.129829906
7,7,2000,28484827.39726027,300000.0,28580631.163670152,0,867001.8,58232460.36093042
7,7,2001,28407000.0,300000.0,37266569.08997955,0,948569.8,66922138.88997955
7,7,2002,28407000.0,300000.0,37432745.86847877,0,2095003.2,68234749.06847876
7,7,2003,28407000.0,300000.0,34675582.75560707,0,1800426.6,65183009.35560707
7,7,2004,28484827.39726027,300000.0,21375124.480506815,0,907619.1,51067570.97776709
7,7,2005,28407000.0,300000.0,50704443.10095485,0,1439812.4,80851255.50095485
7,7,2006,28407000.0,300000.0,33418074.851009917,0,1444879.9,63569954.75100992
7,7,2007,28407000.0,300000.0,72408305.3120552,0,1747604.7999999998,102862910.1120552
7,7,2008,28484827.39726027,300000.0,90018989.4983756,0,2126146.5,120929963.39563587
7,7,2009,28407000.0,300000.0,70879208.48467445,0,2142074.9,101728283.38467446
7,7,2010,28407000.0,300000.0,31063083.399411112,0,944980.3999999999,60715063.79941111
7,7,2011,28407000.0,300000.0,26057492.140555087,0,1186143.9,55950636.04055509
7,7,2012,28484827.39726027,300000.0,35867066.45404348,0,1918373.5,66570267.35130375
7,7,2013,28407000.0,300000.0,23627093.78122285,0,1166162.5999999999,53500256.38122285
7,7,2014,28407000.0,300000.0,18309847.907063343,0,1034549.7999999999,48051397.70706334
7,7,2015,28407000.0,300000.0,39568871.65422651,0,1347011.5,69622883.15422651
7,7,2016,28484827.39726027,300000.0,58523506.816902675,0,2261224.9,89569559.11416295
7,7,2017,28407000.0,300000.0,28182978.736028943,0,855248.2,57745226.93602894
7,7,2018,28407000.0,300000.0,50973211.55165659,0,2492363.6,82172575.15165658
7,7,2019,28407000.0,300000.0,37600171.107023135,0,1362199.8,67669370.90702313
7,7,2020,28484827.39726027,300000.0,38100468.57584393,0,1049696.4,67934992.3731042
8,8,2000,28484827.39726027,300000.0,50596350.00685966,0,1350835.6,80732013.00411993
8,8,2001,28407000.0,300000.0,38879912.59187135,0,1858783.6,69445696.19187135
8,8,2002,28407000.0,300000.0,28717897.85979522,0,1015279.3,58440177.15979522
8,8,2003,28407000.0,300000.0,38691800.87119858,0,1448480.7,68847281.57119858
8,8,2004,28484827.39726027,300000.0,30082666.66487575,0,1487074.5999999999,60354568.66213602
8,8,2005,28407000.0,300000.0,59873643.0204578,0,1796400.7,90377043.72045779
8,8,2006,28407000.0,300000.0,51029926.30582638,0,1689054.7,81425981.00582638
8,8,2007,28407000.0,300000.0,49212084.51425899,0,1420625.1,79339709.61425899
8,8,2008,28484827.39726027,300000.0,51651761.057992816,0,1365624.1,81802212.55525309
8,8,2009,28407000.0,300000.0,57392794.20093341,0,2552336.5,88652130.70093341
8,8,2010,28407000.0,300000.0,51007998.76947575,0,1366007.2,81081005.96947575
8,8,2011,28407000.0,300000.0,40599312.22199536,0,1656378.0,70962690.22199535
8,8,2012,28484827.39726027,300000.0,35688305.54591222,0,1260319.2,65733452.143172495
8,8,2013,28407000.0,300000.0,48725741.03122589,0,1341670.8,78774411.83122589
8,8,2014,28407000.0,300000.0,45788145.220254265,0,1237913.0,75733058.22025427
8,8,2015,28407000.0,300000.0,35910587.97247569,0,949554.6000000001,65567142.572475694
8,8,2016,28484827.39726027,300000.0,41036174.62467991,0,1830667.4,71651669.42194018
8,8,2017,28407000.0,300000.0,64720779.98283258,0,1868398.3,95296178.28283258
8,8,2018,28407000.0,300000.0,41820560.73942972,0,1370527.2,71898087.93942972
8,8,2019,28407000.0,300000.0,52176660.75598577,0,1703573.1,82587233.85598576
8,8,2020,28484827.39726027,300000.0,57932432.69341009,0,1929069.0,88646329.09067036
9,9,2000,28484827.39726027,300000.0,22882955.32536315,0,758506.0,52426288.72262342
9,9,2001,28407000.0,300000.0,48148190.649478726,0,1679852.4,78535043.04947872
9,9,2002,28407000.0,300000.0,68203131.04722752,0,2040482.1,98950613.14722751
9,9,2003,28407000.0,300000.0,48300875.15088593,0,1595981.5,78603856.65088594
9,9,2004,28484827.39726027,300000.0,28899072.175689433,0,1279410.1,58963309.6729497
9,9,2005,28407000.0,300000.0,58883589.89602133,0,2266360.1,89856949.99602133
9,9,2006,28407000.0,300000.0,18292756.182573304,0,1057666.7,48057422.88257331
9,9,2007,28407000.0,300000.0,27296662.6973004,0,920439.6,56924102.2973004
9,9,2008,28484827.39726027,300000.0,35286201.44677331,0,1071375.8,65142404.64403358
9,9,2009,28407000.0,300000.0,35575545.52606982,0,1189964.5,65472510.02606982
9,9,2010,28407000.0,300000.0,46955139.73022082,0,1794400.2,77456539.93022081
9,9,2011,28407000.0,300000.0,55860501.845420845,0,1761230.6,86328732.44542085
9,9,2012,28484827.39726027,300000.0,41098504.08753978,0,1031810.9,70915142.38480005
9,9,2013,28407000.0,300000.0,44685889.72904994,0,1330357.4,74723247.12904994
9,9,2014,28407000.0,300000.0,11804941.652625993,0,696956.1,41208897.752625994
9,9,2015,28407000.0,300000.0,36432952.11915103,0,1438798.7,66578750.81915104
9,9,2016,28484827.39726027,300000.0,42096355.42459048,0,1502031.0999999999,72383213.92185076
9,9,2017,28407000.0,300000.0,80090978.85542886,0,2272592.8,111070571.65542886
9,9,2018,28407000.0,300000.0,67883617.23556629,0,2085019.4,98675636.6355663
9,9,2019,28407000.0,300000.0,40346242.67226304,0,1492157.5999999999,70545400.27226304
9,9,2020,28484827.39726027,300000.0,24724761.71509053,0,1131486.2,54641075.3123508
10,10,2000,28484827.39726027,300000.0,45269960.955560565,0,1749537.4000000001,75804325.75282083
10,10,2001,28407000.0,300000.0,36931565.04460357,0,1516136.5999999999,67154701.64460357
10,10,2002,28407000.0,300000.0,15403206.30773035,0,1055517.5,45165723.80773035
10,10,2003,28407000.0,300000.0,49016261.45049876,0,1601473.2,79324734.65049876
10,10,2004,28484827.39726027,300000.0,50062829.6656763,0,1408298.9000000001,80255955.96293658
10,10,2005,28407000.0,300000.0,19938081.298165612,0,950294.5,49595375.79816561
10,10,2006,28407000.0,300000.0,40763164.09328556,0,1935382.5,71405546.59328556
10,10,2007,28407000.0,300000.0,32047704.700884014,0,891075.2000000001,61645779.90088402
10,10,2008,28484827.39726027,300000.0,34292125.37906607,0,1833789.2999999998,64910742.07632634
10,10,2009,28407000.0,300000.0,24642387.684926044,0,951172.1,54300559.78492604
10,10,2010,28407000.0,300000.0,65372557.60019721,0,2597599.0,96677156.60019721
10,10,2011,28407000.0,300000.0,63702367.770253494,0,1759039.2,94168406.9702535
10,10,2012,28484827.39726027,300000.0,34954403.48766335,0,1559414.0999999999,65298644.98492362
10,10,2013,28407000.0,300000.0,43162750.703614675,0,1821189.2,73690939.90361467
10,10,2014,28407000.0,300000.0,38296742.06579162,0,1383756.3,68387498.36579162
10,10,2015,28407000.0,300000.0,32937429.28404164,0,1279205.8,62923635.08404164
10,10,2016,28484827.39726027,300000.0,52887436.97339684,0,1457944.8,83130209.17065711
10,10,2017,28407000.0,300000.0,45830652.37592417,0,1796072.9,76333725.27592418
10,10,2018,28407000.0,300000.0,50479595.903890684,0,1219903.5,80406499.40389068
10,10,2019,28407000.0,300000.0,55032391.332775064,0,1887202.2999999998,85626593.63277507
10,10,2020,28484827.39726027,300000.0,37815774.27341197,0,1492991.4,68093593.07067224
11,11,2000,28484827.39726027,300000.0,34685794.07641524,0,1083307.3,64553928.77367551
11,11,2001,28407000.0,300000.0,44310544.336556725,0,1915715.4,74933259.73655672
11,11,2002,28407000.0,300000.0,57626880.64197252,0,1658815.5,87992696.14197251
11,11,2003,28407000.0,300000.0,35992892.12565706,0,1473735.8,66173627.925657056
11,11,2004,28484827.39726027,300000.0,42870880.41279991,0,2256801.4,73912509.21006018
11,11,2005,28407000.0,300000.0,45055735.079119116,0,2102383.8,75865118.87911911
11,11,2006,28407000.0,300000.0,54822325.33686418,0,1638396.0,85167721.33686417
11,11,2007,28407000.0,300000.0,12061033.860326711,0,829308.6,41597342.46032671
11,11,2008,28484827.39726027,300000.0,70435005.98090078,0,1922207.4,101142040.77816106
11,11,2009,28407000.0,300000.0,52514994.230330065,0,2194665.7,83416659.93033007
11,11,2010,28407000.0,300000.0,42007253.573561475,0,1876409.0999999999,72590662.67356147
11,11,2011,28407000.0,300000.0,51366911.98253174,0,2210634.0,82284545.98253174
11,11,2012,28484827.39726027,300000.0,29211181.301039875,0,1356297.0,59352305.698300146
11,11,2013,28407000.0,300000.0,36202206.4639327,0,1285341.2,66194547.6639327
11,11,2014,28407000.0,300000.0,32421332.12758366,0,1558194.9,62686527.02758366
11,11,2015,28407000.0,300000.0,63048829.444978006,0,1865233.7,93621063.144978
11,11,2016,28484827.39726027,300000.0,35836202.733472034,0,1424953.8,66045983.9307323
11,11,2017,28407000.0,300000.0,57228364.5807582,0,1440675.1,87376039.6807582
11,11,2018,28407000.0,300000.0,47216055.07490037,0,1941108.0,77864163.07490036
11,11,2019,28407000.0,300000.0,37655263.613651894,0,1232476.4,67594740.01365189
11,11,2020,28484827.39726027,300000.0,41652507.04767114,0,1473735.3,71911069.74493141
12,12,2000,28484827.39726027,300000.0,40607306.07272444,0,1028129.3,70420262.7699847
12,12,2001,28407000.0,300000.0,63856258.08014178,0,1888242.1,94451500.18014178
12,12,2002,28407000.0,300000.0,37721698.07182025,0,1742879.6,68171577.67182025
12,12,2003,28407000.0,300000.0,45585384.63300863,0,1343587.6,75635972.23300862
12,12,2004,28484827.39726027,300000.0,18469087.06442427,0,853700.5,48107614.96168454
12,12,2005,28407000.0,300000.0,58424132.24151752,0,1515233.2,88646365.44151752
12,12,2006,28407000.0,300000.0,47987057.757089615,0,2271606.3,78965664.05708961
12,12,2007,28407000.0,300000.0,36039150.43302622,0,2116012.1,66862162.53302622
12,12,2008,28484827.39726027,300000.0,65675136.66720175,0,2061655.6,96521619.66446202
12,12,2009,28407000.0,300000.0,67656213.10083854,0,1646531.0,98009744.10083854
12,12,2010,28407000.0,300000.0,59162513.96646982,0,1624879.1,89494393.06646982
12,12,2011,28407000.0,300000.0,30339948.383535516,0,1340642.3,60387590.683535516
12,12,2012,28484827.39726027,300000.0,42782964.06233663,0,1201003.8,72768795.2595969
12,12,2013,28407000.0,300000.0,27644935.1589323,0,1285299.9,57637235.0589323
12,12,2014,28407000.0,300000.0,23992015.367018696,0,1434155.5999999999,54133170.96701869
12,12,2015,28407000.0,300000.0,38639623.23942894,0,1393124.0,68739747.23942894
12,12,2016,28484827.39726027,300000.0,69643521.1530722,0,2493021.0,100921369.55033247
12,12,2017,28407000.0,300000.0,63157384.98461987,0,2027635.2999999998,93892020.28461987
12,12,2018,28407000.0,300000.0,67520295.62015736,0,1815122.6,98042418.22015736
12,12,2019,28407000.0,300000.0,45301478.38193297,0,1179091.5999999999,75187569.98193297
12,12,2020,28484827.39726027,300000.0,59851753.67049959,0,1934355.8,90570936.86775987
13,13,2000,28484827.39726027,300000.0,30498638.83313912,0,784773.3,60068239.53039939
13,13,2001,28407000.0,300000.0,49042914.04356449,0,1944803.9,79694717.94356449
13,13,2002,28407000.0,300000.0,35136269.99405211,0,979958.6,64823228.59405211
13,13,2003,28407000.0,300000.0,42297034.31532692,0,1976305.0999999999,72980339.41532692
13,13,2004,28484827.39726027,300000.0,49406867.55206034,0,1636082.0,79827776.94932061
13,13,2005,28407000.0,300000.0,48239089.28657797,0,1920933.6,78867022.88657796
13,13,2006,28407000.0,300000.0,19859365.29347992,0,854577.2,49420942.49347992
13,13,2007,28407000.0,300000.0,20063286.874092374,0,747492.9,49517779.774092376
13,13,2008,28484827.39726027,300000.0,44808838.78098688,0,1279013.5,74872679.67824715
13,13,2009,28407000.0,300000.0,38472277.18264442,0,1079853.9,68259131.08264442
13,13,2010,28407000.0,300000.0,29092959.579706952,0,1305500.1,59105459.67970695
13,13,2011,28407000.0,300000.0,42882431.90839129,0,1534214.5,73123646.4083913
13,13,2012,28484827.39726027,300000.0,59032531.62993643,0,2140965.3,89958324.3271967
13,13,2013,28407000.0,300000.0,55933500.17214429,0,1105491.4000000001,85745991.57214428
13,13,2014,28407000.0,300000.0,44791153.99751654,0,1770913.0999999999,75269067.09751654
13,13,2015,28407000.0,300000.0,51374902.66788269,0,1408832.3,81490734.9678827
13,13,2016,28484827.39726027,300000.0,33104029.408848077,0,1365459.2,63254316.00610835
13,13,2017,28407000.0,300000.0,57056499.46435886,0,1528517.1,87292016.56435886
13,13,2018,28407000.0,300000.0,55915899.189081185,0,1568044.0999999999,86190943.28908119
13,13,2019,28407000.0,300000.0,42671957.63435246,0,1390344.1,72769301.73435245
13,13,2020,28484827.39726027,300000.0,52612612.07527263,0,1945571.0,83343010.4725329
14,14,2000,28484827.39726027,300000.0,46510365.662857756,0,1203416.9,76498609.96011803
14,14,2001,28407000.0,300000.0,46452345.62352289,0,1604542.2000000002,76763887.8235229
14,14,2002,28407000.0,300000.0,46460659.932897285,0,1496360.8,76664020.73289728
14,14,2003,28407000.0,300000.0,44690200.95134195,0,1682085.4,75079286.35134195
14,14,2004,28484827.39726027,300000.0,51223052.16610094,0,1608279.9,81616159.46336122
14,14,2005,28407000.0,300000.0,51034230.730028674,0,1664937.9,81406168.63002868
14,14,2006,28407000.0,300000.0,31978687.322001148,0,1489430.0,62175117.322001144
14,14,2007,28407000.0,300000.0,30379054.978757236,0,1688248.1,60774303.078757234
14,14,2008,28484827.39726027,300000.0,72328283.12616006,0,2071227.5,103184338.02342033
14,14,2009,28407000.0,300000.0,52206284.9626068,0,1839911.4,82753196.36260681
14,14,2010,28407000.0,300000.0,60473946.0178835,0,2296749.8,91477695.8178835
14,14,2011,28407000.0,300000.0,27998641.608651947,0,944679.5,57650321.10865195
14,14,2012,28484827.39726027,300000.0,31886594.08840767,0,1343573.9,62014995.38566794
14,14,2013,28407000.0,300000.0,46277528.0725679,0,1217082.9,76201610.9725679
14,14,2014,28407000.0,300000.0,32719346.365321103,0,1318291.7,62744638.0653211
14,14,2015,28407000.0,300000.0,71753038.93208289,0,1944750.2,102404789.1320829
14,14,2016,28484827.39726027,300000.0,36479338.260979734,0,911358.7999999999,66175524.45824
14,14,2017,28407000.0,300000.0,69059423.20321038,0,2147799.2,99914222.40321039
14,14,2018,28407000.0,300000.0,32016097.19343139,0,1216206.0,61939303.19343139
14,14,2019,28407000.0,300000.0,31334945.383135863,0,1759779.8,61801725.18313586
14,14,2020,28484827.39726027,300000.0,59426707.09441684,0,1557770.3,89769304.79167712
15,15,2000,28484827.39726027,300000.0,46419088.528129786,0,1956777.1,77160693.02539006
15,15,2001,28407000.0,300000.0,40820844.640052125,0,1361433.0,70889277.64005212
15,15,2002,28407000.0,300000.0,30138374.764216315,0,1186075.6,60031450.36421631
15,15,2003,28407000.0,300000.0,57114934.612742,0,1597227.4000000001,87419162.012742
15,15,2004,28484827.39726027,300000.0,29995026.898670778,0,1817724.5999999999,60597578.89593105
15,15,2005,28407000.0,300000.0,26667780.917759854,0,1185309.7,56560090.61775985
15,15,2006,28407000.0,300000.0,62940678.76132279,0,1572699.2,93220377.96132278
15,15,2007,28407000.0,300000.0,29459459.545811452,0,1474572.5,59641032.04581145
15,15,2008,28484827.39726027,300000.0,35484597.93728461,0,1260278.2,65529703.534544885
15,15,2009,28407000.0,300000.0,52318233.88654783,0,2024936.3,83050170.18654783
15,15,2010,28407000.0,300000.0,35076424.86613014,0,1463134.7,65246559.56613015
15,15,2011,28407000.0,300000.0,18004697.268799935,0,1319058.8,48030756.068799935
15,15,2012,28484827.39726027,300000.0,42956848.46043813,0,1704257.0,73445932.85769841
15,15,2013,28407000.0,300000.0,30500659.590682317,0,1192869.5,60400529.09068231
15,15,2014,28407000.0,300000.0,23698972.9903011,0,1222300.2,53628273.1903011
15,15,2015,28407000.0,300000.0,65669816.68240289,0,1829900.2,96206716.88240288
15,15,2016,28484827.39726027,300000.0,33557370.21853636,0,1166821.1,63509018.715796635
15,15,2017,28407000.0,300000.0,26425595.31697026,0,825529.8,55958125.116970256
15,15,2018,28407000.0,300000.0,65705014.542781815,0,1870862.8,96282877.34278181
15,15,2019,28407000.0,300000.0,41820546.55734105,0,942297.6000000001,71469844.15734105
15,15,2020,28484827.39726027,300000.0,48875752.0476466,0,1442428.4,79103007.84490687
16,16,2000,28484827.39726027,300000.0,36105278.07247437,0,1484419.8,66374525.269734636
16,16,2001,28407000.0,300000.0,33339826.390316386,0,1154987.2,63201813.590316385
16,16,2002,28407000.0,300000.0,18403244.72208305,0,865793.7,47976038.42208305
16,16,2003,28407000.0,300000.0,51593198.76110854,0,1900309.1,82200507.86110854
16,16,2004,28484827.39726027,300000.0,72241182.17401889,0,1901116.3,102927125.87127917
16,16,2005,28407000.0,300000.0,44797922.52103493,0,1552018.9000000001,75056941.42103493
16,16,2006,28407000.0,300000.0,43525851.11028091,0,1624509.4000000001,73857360.5102809
16,16,2007,28407000.0,300000.0,30651607.801492237,0,1286353.9000000001,60644961.701492235
