run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
8,8,2001,30758999.999999996,300000.0,32825024.658770986,0,1268717.7,65152742.35877098
8,8,2002,30758999.999999996,300000.0,28125651.41623259,0,2490541.4,61675192.816232584
8,8,2003,30758999.999999996,300000.0,26220833.32084931,0,2364393.5,59644226.82084931
8,8,2004,30843271.23287671,300000.0,15782252.915115522,0,2759905.4,49685429.54799223
8,8,2005,30758999.999999996,300000.0,23157305.861361016,0,2964132.1999999997,57180438.061361015
8,8,2006,30758999.999999996,300000.0,29163501.243105795,0,4266159.2,64488660.443105794
8,8,2007,30758999.999999996,300000.0,28813580.187058974,0,2152114.0,62024694.18705897
8,8,2008,30843271.23287671,300000.0,28907654.906264756,0,2529465.0,62580391.13914147
8,8,2009,30758999.999999996,300000.0,25006524.1261686,0,2241148.9,58306673.0261686
8,8,2010,30758999.999999996,300000.0,22069362.212295834,0,1834022.8,54962385.01229583
8,8,2011,30758999.999999996,300000.0,25423373.066159252,0,2399001.8,58881374.866159245
8,8,2012,30843271.23287671,300000.0,40295563.54927694,0,2610077.1,74048911.88215365
8,8,2013,30758999.999999996,300000.0,22262794.831158567,0,2323895.3000000003,55645690.13115856
8,8,2014,30758999.999999996,300000.0,19908686.223367937,0,1871972.1,52839658.32336793
8,8,2015,30758999.999999996,300000.0,33691381.073178515,0,922303.0,65672684.073178515
8,8,2016,30843271.23287671,300000.0,49368583.0958692,0,2632892.5,83144746.8287459
8,8,2017,30758999.999999996,300000.0,49165570.60109876,0,3752469.8000000003,83977040.40109876
8,8,2018,30758999.999999996,300000.0,35787887.295860514,0,2900529.4,69747416.69586052
8,8,2019,30758999.999999996,300000.0,24674481.107520085,0,2327265.3000000003,58060746.40752008
9,9,1999,30758999.999999996,300000.0,32144789.052353166,0,1966802.7,65170591.75235316
9,9,2000,30843271.23287671,300000.0,25373089.551381815,0,1287682.9000000001,57804043.68425853
9,9,2001,30758999.999999996,300000.0,48009126.9215974,0,925659.5,79993786.42159739
9,9,2002,30758999.999999996,300000.0,21115058.87489068,0,1521010.7,53695069.57489068
9,9,2003,30758999.999999996,300000.0,25926343.08648199,0,1498688.9,58484031.98648199
9,9,2004,30843271.23287671,300000.0,37821010.98410419,0,1986521.5,70950803.7169809
9,9,2005,30758999.999999996,300000.0,37662544.70612612,0,2192420.0,70913964.70612612
9,9,2006,30758999.999999996,300000.0,23337085.43541911,0,2697917.7,57094003.13541911
9,9,2007,30758999.999999996,300000.0,24365861.167106654,0,2510100.3,57934961.46710665
9,9,2008,30843271.23287671,300000.0,33735899.045629084,0,2481681.0,67360851.2785058
9,9,2009,30758999.999999996,300000.0,23037757.168572422,0,2001286.2999999998,56098043.468572415
9,9,2010,30758999.999999996,300000.0,13692249.476621183,0,1933260.4000000001,46684509.87662118
9,9,2011,30758999.999999996,300000.0,18153788.15890393,0,1088838.4,50301626.558903925
9,9,2012,30843271.23287671,300000.0,34989532.14560556,0,3376529.8,69509333.17848226
9,9,2013,30758999.999999996,300000.0,19829927.540595423,0,1520451.4000000001,52409378.94059542
9,9,2014,30758999.999999996,300000.0,28821835.921869747,0,3322569.9,63203405.821869746
9,9,2015,30758999.999999996,300000.0,44763812.24784146,0,3365944.7,79188756.94784147
9,9,2016,30843271.23287671,300000.0,53862787.289760634,0,3045935.3000000003,88051993.82263735
9,9,2017,30758999.999999996,300000.0,39438182.9170565,0,4071766.0,74568948.9170565
9,9,2018,30758999.999999996,300000.0,23740694.105575275,0,1288437.3,56088131.40557527
9,9,2019,30758999.999999996,300000.0,44387486.64519286,0,2547981.6,77994468.24519286
10,10,1999,30758999.999999996,300000.0,37202161.51908091,0,1285917.6,69547079.1190809
10,10,2000,30843271.23287671,300000.0,43850618.51523028,0,1959459.4,76953349.14810699
10,10,2001,30758999.999999996,300000.0,35684411.34546806,0,2262489.0,69005900.34546806
10,10,2002,30758999.999999996,300000.0,45234222.995344035,0,2495648.1,78788871.09534404
10,10,2003,30758999.999999996,300000.0,23427074.285260163,0,2146594.2,56632668.48526016
10,10,2004,30843271.23287671,300000.0,30058437.311038326,0,2452510.4,63654218.94391504
10,10,2005,30758999.999999996,300000.0,20432750.68823854,0,1940518.8,53432269.488238536
10,10,2006,30758999.999999996,300000.0,25284311.018179186,0,2059026.6,58402337.61817918
10,10,2007,30758999.999999996,300000.0,32895086.665743127,0,2032045.3,65986131.965743124
10,10,2008,30843271.23287671,300000.0,13409456.448968401,0,1357090.6,45909818.281845115
10,10,2009,30758999.999999996,300000.0,31683695.194782916,0,3195120.0000000005,65937815.19478291
10,10,2010,30758999.999999996,300000.0,34592219.441457875,0,1702957.4000000001,67354176.84145787
10,10,2011,30758999.999999996,300000.0,37998967.9947187,0,3435338.0000000005,72493305.9947187
10,10,2012,30843271.23287671,300000.0,31478875.809080116,0,1626030.5,64248177.54195683
10,10,2013,30758999.999999996,300000.0,20297579.826810602,0,1734963.8,53091543.626810595
10,10,2014,30758999.999999996,300000.0,21623914.748793893,0,1788239.5,54471154.248793885
10,10,2015,30758999.999999996,300000.0,38710267.91491538,0,1868111.7,71637379.61491539
10,10,2016,30843271.23287671,300000.0,24611188.969401293,0,1902156.9,57656617.102278
10,10,2017,30758999.999999996,300000.0,18614496.29803192,0,1646655.1,51320151.39803191
10,10,2018,30758999.999999996,300000.0,26568064.28213141,0,2702343.4,60329407.68213141
10,10,2019,30758999.999999996,300000.0,24902607.669635262,0,2691715.0,58653322.66963526
11,11,1999,30758999.999999996,300000.0,35223730.18207913,0,1515589.8,67798319.98207913
11,11,2000,30843271.23287671,300000.0,50734546.80037784,0,2742990.4,84620808.43325455
11,11,2001,30758999.999999996,300000.0,43501490.43809674,0,1409808.1,75970298.53809674
11,11,2002,30758999.999999996,300000.0,28115614.970801506,0,2170861.4,61345476.3708015
11,11,2003,30758999.999999996,300000.0,21055566.761334635,0,1698232.7,53812799.46133463
11,11,2004,30843271.23287671,300000.0,19455172.114123825,0,1315443.5,51913886.84700054
11,11,2005,30758999.999999996,300000.0,22919096.5014203,0,2270293.0,56248389.5014203
11,11,2006,30758999.999999996,300000.0,39936636.01476633,0,2763726.1,73759362.11476633
11,11,2007,30758999.999999996,300000.0,18181481.86283747,0,2034388.2,51274870.06283747
11,11,2008,30843271.23287671,300000.0,20103051.348962724,0,1638492.5,52884815.081839435
11,11,2009,30758999.999999996,300000.0,34288183.03414886,0,1708778.7,67055961.73414886
11,11,2010,30758999.999999996,300000.0,18657777.536698397,0,2307187.5,52023965.03669839
11,11,2011,30758999.999999996,300000.0,16351767.601429705,0,2169274.1,49580041.7014297
11,11,2012,30843271.23287671,300000.0,28485472.68131342,0,2151469.8,61780213.71419013
11,11,2013,30758999.999999996,300000.0,20832718.15075948,0,1302843.5,53194561.65075947
11,11,2014,30758999.999999996,300000.0,23321786.11989449,0,2256268.2,56637054.319894485
11,11,2015,30758999.999999996,300000.0,19475611.704720158,0,1816302.9,52350914.60472015
11,11,2016,30843271.23287671,300000.0,52106404.66583991,0,3715012.9,86964688.79871662
11,11,2017,30758999.999999996,300000.0,42458244.97910895,0,3023568.7,76540813.67910895
11,11,2018,30758999.999999996,300000.0,33222284.67334806,0,2650423.6,66931708.273348056
11,11,2019,30758999.999999996,300000.0,46878501.10508769,0,3493981.8000000003,81431482.9050877
12,12,1999,30758999.999999996,300000.0,17876955.808273744,0,1729185.5,50665141.30827374
12,12,2000,30843271.23287671,300000.0,30116930.711062282,0,2170204.7,63430406.643938996
12,12,2001,30758999.999999996,300000.0,32493520.524607465,0,1842503.2,65395023.72460746
12,12,2002,30758999.999999996,300000.0,29747274.2427806,0,2203154.7,63009428.9427806
12,12,2003,30758999.999999996,300000.0,41885786.47783499,0,2365665.8,75310452.277835
12,12,2004,30843271.23287671,300000.0,21893902.879593767,0,1767174.6,54804348.71247048
12,12,2005,30758999.999999996,300000.0,23229453.216431413,0,3175261.6,57463714.81643141
12,12,2006,30758999.999999996,300000.0,26212819.091884058,0,1493937.6,58765756.691884056
12,12,2007,30758999.999999996,300000.0,22815149.693173926,0,2991564.4,56865714.09317392
12,12,2008,30843271.23287671,300000.0,30469206.23363889,0,2219646.4,63832123.8665156
12,12,2009,30758999.999999996,300000.0,23516299.5391539,0,1423885.1,55999184.6391539
12,12,2010,30758999.999999996,300000.0,27792198.84164535,0,2323485.3,61174684.14164534
12,12,2011,30758999.999999996,300000.0,29879676.150043413,0,2149744.3,63088420.45004341
12,12,2012,30843271.23287671,300000.0,34625325.30064427,0,1395233.8,67163830.33352098
12,12,2013,30758999.999999996,300000.0,23052447.008344255,0,2142033.7,56253480.70834425
12,12,2014,30758999.999999996,300000.0,36395562.28615627,0,2716011.2,70170573.48615627
12,12,2015,30758999.999999996,300000.0,34534177.55254466,0,2082323.3,67675500.85254467
12,12,2016,30843271.23287671,300000.0,16053593.914456416,0,1452453.1,48649318.247333124
12,12,2017,30758999.999999996,300000.0,37349595.492445886,0,2726336.2,71134931.69244589
12,12,2018,30758999.999999996,300000.0,35032243.32580938,0,2951094.1,69042337.42580938
12,12,2019,30758999.999999996,300000.0,27999962.764495756,0,2079596.9000000001,61138559.66449575
13,13,1999,30758999.999999996,300000.0,38326719.63054647,0,2140118.1,71525837.73054647
13,13,2000,30843271.23287671,300000.0,25315608.781180408,0,2862277.8,59321157.81405712
13,13,2001,30758999.999999996,300000.0,51589336.73567324,0,2005616.3,84653953.03567325
13,13,2002,30758999.999999996,300000.0,40435111.55335565,0,2426007.2,73920118.75335565
13,13,2003,30758999.999999996,300000.0,36887022.16752562,0,2508018.4,70454040.56752563
13,13,2004,30843271.23287671,300000.0,31735916.397880867,0,2940959.0,65820146.63075758
13,13,2005,30758999.999999996,300000.0,24377995.978857502,0,1798661.3,57235657.2788575
13,13,2006,30758999.999999996,300000.0,31317146.56459071,0,1557497.9,63933644.464590706
13,13,2007,30758999.999999996,300000.0,36047117.354038365,0,2179107.7,69285225.05403836
13,13,2008,30843271.23287671,300000.0,36561463.34262794,0,3761234.1,71465968.67550465
13,13,2009,30758999.999999996,300000.0,29408680.23856041,0,3202830.6,63670510.8385604
13,13,2010,30758999.999999996,300000.0,37063015.766555466,0,1910622.0,70032637.76655546
13,13,2011,30758999.999999996,300000.0,37117517.08492231,0,2503786.6,70680303.68492231
13,13,2012,30843271.23287671,300000.0,44496516.65343703,0,1830804.6,77470592.48631375
13,13,2013,30758999.999999996,300000.0,20857394.83999317,0,1440948.2,53357343.03999317
13,13,2014,30758999.999999996,300000.0,25388005.575126246,0,1289546.2,57736551.77512624
13,13,2015,30758999.999999996,300000.0,37337044.477502085,0,1585355.9,69981400.37750208
13,13,2016,30843271.23287671,300000.0,24006943.626033608,0,2260760.2,57410975.05891032
13,13,2017,30758999.999999996,300000.0,26596578.182684556,0,3924087.0,61579665.182684556
13,13,2018,30758999.999999996,300000.0,22384125.24289425,0,1670267.0,55113392.24289425
13,13,2019,30758999.999999996,300000.0,16238222.625872621,0,1957349.7,49254572.325872615
14,14,1999,30758999.999999996,300000.0,23065255.895980455,0,2574332.7,56698588.59598045
14,14,2000,30843271.23287671,300000.0,25322746.416166775,0,3198570.1,59664587.74904349
14,14,2001,30758999.999999996,300000.0,65016019.52393533,0,2060068.8000000003,98135088.32393533
14,14,2002,30758999.999999996,300000.0,22373424.229024846,0,2475586.1,55908010.329024844
14,14,2003,30758999.999999996,300000.0,17042316.229724664,0,1456630.4,49557946.62972466
14,14,2004,30843271.23287671,300000.0,27285346.386765074,0,2065927.8,60494545.419641785
14,14,2005,30758999.999999996,300000.0,21812664.450101834,0,1654954.5999999999,54526619.05010183
14,14,2006,30758999.999999996,300000.0,31912929.49256882,0,1630645.3,64602574.79256882
14,14,2007,30758999.999999996,300000.0,31777902.40942179,0,2653888.1,65490790.50942179
14,14,2008,30843271.23287671,300000.0,25093118.75450677,0,1370827.7,57607217.68738348
14,14,2009,30758999.999999996,300000.0,40244353.37751784,0,4080216.3000000003,75383569.67751785
14,14,2010,30758999.999999996,300000.0,35956500.413770676,0,2761411.0,69776911.41377068
14,14,2011,30758999.999999996,300000.0,20765804.91458481,0,2254541.7,54079346.61458481
14,14,2012,30843271.23287671,300000.0,19619554.255298436,0,1265770.3,52028595.78817514
14,14,2013,30758999.999999996,300000.0,21146764.46778157,0,2945176.1,55150940.56778157
14,14,2014,30758999.999999996,300000.0,29125993.371766444,0,2255610.5,62440603.87176644
14,14,2015,30758999.999999996,300000.0,24451287.292781133,0,1584766.0,57095053.29278113
14,14,2016,30843271.23287671,300000.0,27543950.047458496,0,1258553.0,59945774.2803352
14,14,2017,30758999.999999996,300000.0,43434763.31852887,0,3315448.0,77809211.31852886
14,14,2018,30758999.999999996,300000.0,23902873.42136729,0,1713654.1,56675527.52136729
14,14,2019,30758999.999999996,300000.0,22547183.721278075,0,2356545.3,55962729.02127807
15,15,1999,30758999.999999996,300000.0,41764587.54213567,0,1717927.3,74541514.84213567
15,15,2000,30843271.23287671,300000.0,16559636.05699603,0,1685782.5999999999,49388689.889872745
15,15,2001,30758999.999999996,300000.0,34937918.33313267,0,953940.6000000001,66950858.93313267
15,15,2002,30758999.999999996,300000.0,33292519.4328317,0,1156300.9,65507820.332831696
15,15,2003,30758999.999999996,300000.0,37188571.918688096,0,3653562.2,71901134.11868809
15,15,2004,30843271.23287671,300000.0,31373933.04790541,0,2162247.5,64679451.78078212
15,15,2005,30758999.999999996,300000.0,26822485.955366865,0,2695509.0,60576994.955366865
15,15,2006,30758999.999999996,300000.0,33296907.3458318,0,2466657.4,66822564.745831795
15,15,2007,30758999.999999996,300000.0,26325514.913240194,0,2685100.4000000004,60069615.31324019
15,15,2008,30843271.23287671,300000.0,35487053.59808687,0,1905088.4,68535413.23096359
15,15,2009,30758999.999999996,300000.0,29345679.610524543,0,2345055.8000000003,62749735.41052454
15,15,2010,30758999.999999996,300000.0,37513388.09819875,0,2607310.2,71179698.29819874
15,15,2011,30758999.999999996,300000.0,48146887.71153597,0,2994782.2,82200669.91153596
